game_date,game_pk,game_time,venue,away_team,home_team,pitcher,pitcher_name,team,opp_team,is_home,day_night,pred_k,adj_k,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,has_line,book_line,book_side,best_book,best_odds,book_implied,model_prob_book_line,edge_book,pp_line,pp_side,model_prob_pp_line,edge_pp,rest_days,prev_pitches,n_prior_starts,opp_k_pct_15,opp_ops_15,opp_chase_pct_15,n_prior_team_games,park_k_factor,temp_f,wind_speed,wind_favor,is_dome,p_k_per9_10,p_bb_per9_10,p_hr_per9_10,p_whip_10,p_fip_10,p_k_pct_10,p_swstr_pct_10,p_called_strike_pct_10,p_chase_pct_10,p_fp_strike_pct_10,p_fastball_velo_10,p_fastball_pct_10,p_slider_pct_10,p_curveball_pct_10,p_changeup_pct_10,p_other_pct_10,p_avg_pitches_10,p_avg_ip_10
2026-06-20,824263,2026-06-20T17:10:00Z,Comerica Park,CWS,DET,675512,Troy Melton,DET,CWS,1,day,3.6763440465207218,3.6763440465207218,0.3273961760140218,0.1998915128508302,0.1217663446302254,0.080735630762904,0.0618802531815761,0,,,,,,,,,,,,11,88,4.0,0.2375886524822695,0.7467963563378107,0.3077609277430865,966.0,98.9,77.3,16.4,-2.282438855745072,0.0,3.919354838709677,2.6129032258064515,0.4354838709677419,0.8709677419354839,3.729032258064516,0.1139240506329113,0.1492537313432835,0.1450381679389313,0.2892561983471074,0.5189873417721519,95.68125,0.4885496183206106,0.2595419847328244,0.0534351145038167,0.0801526717557251,0.1183206106870229,87.33333333333333,6.888888888888889
2026-06-20,823532,2026-06-20T17:35:00Z,Yankee Stadium,CIN,NYY,701542,Will Warren,NYY,CIN,1,day,5.629341266169936,5.629341266169936,0.6460495968898283,0.493799596410362,0.3509550613314532,0.2360806847648018,0.1552473012107774,0,,,,,,,,,,,,6,98,14.0,0.2482269503546099,0.6940720700758727,0.2598290598290598,956.0,105.5,84.0,16.7,2.8999245670377376,0.0,10.166666666666666,2.6666666666666665,0.8333333333333334,1.1851851851851851,3.0444444444444447,0.2675438596491228,0.2236180904522613,0.1940133037694013,0.3,0.6403508771929824,93.50303030303031,0.6585365853658537,0.2117516629711751,0.0288248337028824,0.0997782705099778,0.0,90.1,5.4
2026-06-20,823532,2026-06-20T17:35:00Z,Yankee Stadium,CIN,NYY,671096,Andrew Abbott,CIN,NYY,0,day,4.1205695097545965,4.1205695097545965,0.4052338673062435,0.2605877147971389,0.1612502938417504,0.1027750441322603,0.072656127753734,0,,,,,,,,,,,,6,95,15.0,0.2256944444444444,0.7890050799827064,0.2992392223161454,995.0,105.5,84.0,16.7,2.8999245670377376,0.0,6.75,4.115853658536586,1.3170731707317074,1.298780487804878,4.87439024390244,0.1767241379310344,0.1995464852607709,0.1624472573839662,0.279835390946502,0.6094420600858369,92.71731207289292,0.4630801687763713,0.2225738396624472,0.1497890295358649,0.1582278481012658,0.0063291139240506,94.8,5.466666666666667
2026-06-20,824665,2026-06-20T18:20:00Z,Wrigley Field,TOR,CHC,607067,Colin Rea,CHC,TOR,1,day,4.361761417901505,4.361761417901505,0.447324881786933,0.2962883928542746,0.1864908711673124,0.1180750720422554,0.0807733979174339,0,,,,,,,,,,,,11,79,11.0,0.2142857142857142,0.7660070836249497,0.3436123348017621,980.0,101.8,76.3,10.5,2.3619860706105817,0.0,6.707006369426751,3.611464968152866,1.2038216560509554,1.414012738853503,4.724203821656051,0.1703056768558952,0.1897810218978102,0.1649717514124293,0.3117154811715481,0.6200873362445415,93.33096330275228,0.4926553672316384,0.1977401129943503,0.0519774011299435,0.1932203389830508,0.0644067796610169,88.5,5.233333333333333
2026-06-20,824665,2026-06-20T18:20:00Z,Wrigley Field,TOR,CHC,571578,Patrick Corbin,TOR,CHC,0,day,3.784327371600537,3.784327371600537,0.3462004197227729,0.2139210055190463,0.130489570873972,0.0853850191912209,0.0640487205016202,0,,,,,,,,,,,,6,76,13.0,0.2185314685314685,0.7610503358028111,0.2759767248545303,970.0,101.8,76.3,10.5,2.3619860706105817,0.0,5.8531468531468525,3.3986013986013983,0.944055944055944,1.4895104895104894,4.484615384615385,0.1469194312796208,0.1679790026246719,0.1302681992337164,0.311804008908686,0.6384976525821596,91.225,0.3933588761174968,0.2490421455938697,0.0089399744572158,0.1979565772669221,0.1494252873563218,78.2,4.766666666666668
2026-06-20,822885,2026-06-20T20:05:00Z,Globe Life Field,SD,TEX,669022,MacKenzie Gore,TEX,SD,1,day,6.11659283980469,6.11659283980469,0.707221945228641,0.5655751982790516,0.4211759519168033,0.295000038149301,0.198529201811036,0,,,,,,,,,,,,5,102,15.0,0.2262773722627737,0.6353913879846109,0.3121019108280254,971.0,99.0,,,,,8.28,3.96,0.72,1.46,3.68,0.2053571428571428,0.2212189616252821,0.147486033519553,0.3254817987152034,0.625,95.25428571428571,0.5083798882681564,0.0927374301675977,0.2201117318435754,0.0916201117318435,0.0860335195530726,89.4,5.0
2026-06-20,822885,2026-06-20T20:05:00Z,Globe Life Field,SD,TEX,621111,Walker Buehler,SD,TEX,0,day,4.299568046835901,4.299568046835901,0.4365305614718911,0.2869391295196666,0.179742706035965,0.1139000893008773,0.0785132379215965,0,,,,,,,,,,,,6,86,14.0,0.2131438721136767,0.7049801252835528,0.2936046511627907,976.0,99.0,,,,,7.610738255033556,3.0805369127516777,0.5436241610738255,1.3691275167785233,3.3416107382550337,0.1971830985915492,0.1530343007915567,0.1746776084407972,0.2535211267605634,0.6542056074766355,94.14098837209302,0.4032825322391559,0.1535756154747948,0.1137162954279015,0.0679953106682297,0.2567409144196952,84.9,4.966666666666667
2026-06-20,822967,2026-06-20T20:10:00Z,Tropicana Field,WSH,TB,693855,Ian Seymour,TB,WSH,1,day,2.343502703487391,2.343502703487391,0.1300259265101645,0.0791375887331658,0.0592614292071031,0.0526071672664924,0.0506578821605507,0,,,,,,,,,,,,12,55,2.0,0.1985559566787003,0.737168173339073,0.3095450490633363,951.0,106.0,,,,,9.0,0.0,4.5,1.0,7.6,0.25,0.25,0.28,0.4545454545454545,0.75,90.63,0.4,0.2,0.0,0.4,0.0,25.0,2.0
2026-06-20,822967,2026-06-20T20:10:00Z,Tropicana Field,WSH,TB,676917,Cade Cavalli,WSH,TB,0,day,5.341835613876933,5.341835613876933,0.605580781414699,0.4494156291260666,0.3103808671024113,0.2042807466245734,0.1334345713489297,0,,,,,,,,,,,,7,81,15.0,0.2050359712230215,0.6583467525496511,0.2991452991452991,966.0,106.0,,,,,10.5,2.1666666666666665,0.8333333333333334,1.351851851851852,3.081481481481481,0.2635983263598326,0.2363636363636363,0.186726659167604,0.3411764705882353,0.6610878661087866,96.48775510204084,0.4960629921259842,0.093363329583802,0.3104611923509561,0.0967379077615298,0.0011248593925759,88.7,5.4
2026-06-20,823854,2026-06-20T20:10:00Z,loanDepot park,SF,MIA,676974,Max Meyer,MIA,SF,1,day,5.317120956662021,5.317120956662021,0.6019570102266019,0.4455530763571542,0.3069499706102174,0.2016686165780062,0.1316944048442033,0,,,,,,,,,,,,6,105,15.0,0.1889632107023411,0.8251481632861595,0.3131229235880399,961.0,100.3,89.7,0.0,0.0,1.0,10.01123595505618,3.033707865168539,0.7584269662921348,1.0112359550561798,3.2348314606741573,0.2784810126582278,0.2817551963048499,0.1641468682505399,0.3287671232876712,0.6485355648535565,94.56119873817036,0.3423326133909287,0.5442764578833693,0.0,0.1133909287257019,0.0,92.6,5.933333333333334
