game_date,game_pk,game_time,venue,away_team,home_team,pitcher,pitcher_name,team,opp_team,is_home,day_night,pred_k,adj_k,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,has_line,book_line,book_side,best_book,best_odds,book_implied,model_prob_book_line,edge_book,pp_line,pp_side,model_prob_pp_line,edge_pp,ud_line,ud_side,model_prob_ud_line,edge_ud,is_frozen,book_markets,rest_days,prev_pitches,n_prior_starts,opp_k_pct_15,opp_ops_15,opp_chase_pct_15,n_prior_team_games,park_k_factor,temp_f,wind_speed,wind_favor,is_dome,p_k_per9_10,p_bb_per9_10,p_hr_per9_10,p_whip_10,p_fip_10,p_k_pct_10,p_swstr_pct_10,p_called_strike_pct_10,p_chase_pct_10,p_fp_strike_pct_10,p_fastball_velo_10,p_fastball_pct_10,p_slider_pct_10,p_curveball_pct_10,p_changeup_pct_10,p_other_pct_10,p_avg_pitches_10,p_avg_ip_10
2026-07-03,824013,2026-07-04T01:38:00Z,Angel Stadium,BOS,LAA,672282,Reid Detmers,LAA,BOS,1,night,4.7617732391153,5.697437488620705,0.515084861169209,0.3580872763497862,0.2334894600166427,0.1487313818070189,0.0982815382298402,1,6.5,under,novig,130,0.43478260869565216,0.6392973451832393,0.2045,7.0,under,0.7560329379064419,0.2127,6.5,under,0.6392973451832393,0.1044,0,"{""pinnacle"": {""line"": 6.5, ""over"": -147, ""under"": 111}, ""fanduel"": {""line"": 6.5, ""over"": -140, ""under"": 110}, ""draftkings"": {""line"": 6.5, ""over"": -151, ""under"": 119}, ""betrivers"": {""line"": 6.5, ""over"": -130, ""under"": -103}, ""novig"": {""line"": 6.5, ""over"": -144, ""under"": 130}, ""betmgm"": {""line"": 7.5, ""over"": 115, ""under"": -155}}",6,99,92.0,0.2195571955719557,0.6792882442233091,0.3436619718309859,988.0,105.5,85.7,10.6,0.1849955082352061,0.0,10.14364640883978,2.834254143646409,0.5966850828729282,1.0276243093922652,2.702209944751381,0.2821576763485477,0.2417582417582417,0.1632870864461046,0.3057324840764331,0.6763485477178424,94.096091954023,0.464247598719317,0.3127001067235859,0.1067235859124866,0.1141942369263607,0.0010672358591248,93.6,6.033333333333333
2026-07-03,824498,2026-07-03T23:10:00Z,Great American Ball Park,BAL,CIN,669432,Trevor Rogers,BAL,CIN,0,night,3.6423918459204665,4.326646135951892,0.3215175726638619,0.1955891078035181,0.1191423055407518,0.0793638470823813,0.0612527554908744,1,5.5,under,novig,-130,0.5652173913043478,0.7090014069431702,0.1438,,,,,5.5,under,0.7090014069431702,0.1741,0,"{""pinnacle"": {""line"": 5.5, ""over"": 106, ""under"": -140}, ""fanduel"": {""line"": 5.5, ""over"": 104, ""under"": -132}, ""draftkings"": {""line"": 5.5, ""over"": 103, ""under"": -132}, ""betrivers"": {""line"": 5.5, ""over"": 106, ""under"": -141}, ""novig"": {""line"": 5.5, ""over"": 120, ""under"": -130}, ""betmgm"": {""line"": 5.5, ""over"": 105, ""under"": -140}}",7,87,110.0,0.2743682310469314,0.6644444444444444,0.2964254577157802,968.0,103.9,99.7,6.8,4.0923421574339285,0.0,6.202702702702703,3.283783783783784,1.4594594594594594,1.398648648648649,4.924324324324324,0.1581395348837209,0.1820224719101123,0.1602339181286549,0.332541567695962,0.6976744186046512,93.51581196581196,0.5473684210526316,0.119298245614035,0.0,0.2269005847953216,0.1052631578947368,85.4,4.933333333333334
2026-07-03,822714,2026-07-03T22:45:00Z,Nationals Park,PIT,WSH,656492,Foster Griffin,WSH,PIT,1,night,4.403081077324722,5.142436739792164,0.4544661758792671,0.3025476069160728,0.191062644200058,0.1209373113798954,0.0823413706322009,1,6.5,under,betmgm,-135,0.574468085106383,0.7169661307046836,0.1425,6.0,under,0.7169661307046836,0.1736,6.5,under,0.7169661307046836,0.1821,0,"{""pinnacle"": {""line"": 6.5, ""over"": 117, ""under"": -156}, ""fanduel"": {""line"": 6.5, ""over"": 118, ""under"": -150}, ""draftkings"": {""line"": 6.5, ""over"": 112, ""under"": -143}, ""betrivers"": {""line"": 6.5, ""over"": 114, ""under"": -152}, ""novig"": {""line"": 6.5, ""over"": 127, ""under"": -141}, ""betmgm"": {""line"": 6.5, ""over"": 100, ""under"": -135}}",6,112,17.0,0.2554621848739495,0.8315266627096936,0.3388566694283347,972.0,89.5,103.8,9.3,8.682297966423977,0.0,9.208092485549132,2.0289017341040463,1.716763005780347,1.0578034682080923,4.469942196531791,0.2489451476793249,0.2222222222222222,0.19957310565635,0.3174946004319654,0.6118143459915611,91.42050359712228,0.2966915688367129,0.1547491995731056,0.1184631803628601,0.1216648879402347,0.3073639274279616,93.6,5.766666666666668
2026-07-03,824013,2026-07-04T01:38:00Z,Angel Stadium,BOS,LAA,687562,Jake Bennett,BOS,LAA,0,night,3.934593313877289,4.42716265654539,0.3725483585626747,0.2342591323056467,0.1435738214702858,0.0926009903731863,0.0675313203201808,1,4.5,under,novig,138,0.42016806722689076,0.5413840745446068,0.1212,5.0,under,0.693788066835833,0.1504,4.5,under,0.5413840745446068,0.0065,0,"{""pinnacle"": {""line"": 4.5, ""over"": -167, ""under"": 121}, ""fanduel"": {""line"": 4.5, ""over"": -166, ""under"": 130}, ""draftkings"": {""line"": 4.5, ""over"": -155, ""under"": 121}, ""betrivers"": {""line"": 4.5, ""over"": -150, ""under"": 114}, ""novig"": {""line"": 4.5, ""over"": -160, ""under"": 138}, ""betmgm"": {""line"": 4.5, ""over"": -150, ""under"": 110}}",6,87,6.0,0.2477718360071301,0.7445247104689829,0.3482142857142857,975.0,105.5,85.7,10.6,0.1849955082352061,0.0,7.425000000000001,1.6875000000000002,0.3375,1.125,2.6125,0.2075471698113207,0.2307692307692307,0.1152882205513784,0.4028436018957346,0.6037735849056604,92.70083333333332,0.6015037593984962,0.037593984962406,0.0601503759398496,0.2531328320802005,0.037593984962406,79.0,5.333333333333333
2026-07-03,823933,2026-07-04T02:10:00Z,UNIQLO Field at Dodger Stadium,SD,LAD,650633,Michael King,SD,LAD,0,night,3.6214572985503417,4.101888860259642,0.3179025168958059,0.1929631831526515,0.1175527728092911,0.0785391183914855,0.0608783329496751,1,4.5,under,draftkings,109,0.4784688995215311,0.5980457589269796,0.1196,4.5,under,0.5980457589269796,0.0547,4.5,under,0.5980457589269796,0.0632,0,"{""pinnacle"": {""line"": 4.5, ""over"": -126, ""under"": -106}, ""fanduel"": {""line"": 4.5, ""over"": -136, ""under"": 106}, ""draftkings"": {""line"": 4.5, ""over"": -139, ""under"": 109}, ""betrivers"": {""line"": 4.5, ""over"": -125, ""under"": -107}, ""novig"": {""line"": 3.5, ""over"": -388, ""under"": null}, ""betmgm"": {""line"": 4.5, ""over"": -115, ""under"": -115}}",5,90,77.0,0.2098138747884941,0.79333997734112,0.2740183792815371,1012.0,103.6,84.1,10.4,8.195311837509909,0.0,6.788571428571428,3.0857142857142854,1.0799999999999998,1.2342857142857142,4.282857142857143,0.1825726141078838,0.2151300236406619,0.175,0.281995661605206,0.6198347107438017,93.17184035476718,0.4902173913043478,0.2543478260869565,0.0,0.2554347826086957,0.0,92.0,5.833333333333334
2026-07-03,823527,2026-07-03T23:05:00Z,Yankee Stadium,MIN,NYY,543037,Gerrit Cole,NYY,MIN,1,night,4.275305226288655,4.7215614928388,0.4323062972997994,0.283316879303409,0.1771543397331302,0.1123147311244318,0.077663591430022,1,5.5,under,draftkings,-120,0.5454545454545454,0.6482191485272267,0.1028,5.5,under,0.6482191485272267,0.1048,5.5,under,0.6482191485272267,0.1133,0,"{""pinnacle"": {""line"": 5.5, ""over"": -101, ""under"": -131}, ""fanduel"": {""line"": 5.5, ""over"": -100, ""under"": -128}, ""draftkings"": {""line"": 5.5, ""over"": -106, ""under"": -120}, ""betrivers"": {""line"": 5.5, ""over"": 102, ""under"": -136}, ""novig"": {""line"": 5.5, ""over"": 122, ""under"": -125}, ""betmgm"": {""line"": 5.5, ""over"": 105, ""under"": -140}}",6,89,120.0,0.1621160409556314,0.8048794489092996,0.3135824977210574,979.0,105.5,103.5,13.3,0.9277611007968656,0.0,7.714285714285715,2.3142857142857145,0.7714285714285715,0.96,3.4771428571428573,0.2145922746781116,0.1748768472906404,0.1912442396313364,0.2678132678132678,0.6609442060085837,96.17021276595744,0.4873271889400922,0.1670506912442396,0.1532258064516129,0.0956221198156682,0.0587557603686636,86.3,5.833333333333333
2026-07-03,824173,2026-07-04T00:15:00Z,Daikin Park,TB,HOU,607259,Nick Martinez,TB,HOU,0,night,3.115736833059401,3.4981215353293793,0.2340902325525433,0.1364299915490727,0.085716056545744,0.063143017225851,0.054351560970465,1,3.5,under,pinnacle,127,0.44052863436123346,0.5333342608534158,0.0928,4.0,under,0.7032196245776721,0.1598,3.5,under,0.5333342608534158,-0.0015,0,"{""pinnacle"": {""line"": 3.5, ""over"": -170, ""under"": 127}, ""fanduel"": {""line"": 3.5, ""over"": -156, ""under"": 122}, ""draftkings"": null, ""betrivers"": null, ""novig"": {""line"": 5.5, ""over"": 300, ""under"": null}, ""betmgm"": {""line"": 3.5, ""over"": -160, ""under"": 120}}",7,85,77.0,0.2156862745098039,0.7087187392942789,0.3163444639718805,1000.0,101.6,94.7,0.0,0.0,1.0,5.338983050847458,1.3728813559322033,0.7627118644067796,1.1864406779661016,3.574576271186441,0.1446280991735537,0.171021377672209,0.1594022415940224,0.3341902313624679,0.640495867768595,92.66916167664672,0.4159402241594022,0.0161892901618929,0.0772104607721046,0.2851805728518057,0.2054794520547945,80.3,5.9
2026-07-03,823933,2026-07-04T02:10:00Z,UNIQLO Field at Dodger Stadium,SD,LAD,660271,Shohei Ohtani,LAD,SD,1,night,5.988912735645854,6.439977550738991,0.6921110281800729,0.5472840614527713,0.4027247172030881,0.2790456746554402,0.186457800524678,1,6.5,under,novig,127,0.44052863436123346,0.532397459292232,0.0919,7.0,under,0.6633626058407966,0.12,6.5,under,0.532397459292232,-0.0025,0,"{""pinnacle"": {""line"": 6.5, ""over"": -144, ""under"": 109}, ""fanduel"": {""line"": 6.5, ""over"": -142, ""under"": 112}, ""draftkings"": {""line"": 6.5, ""over"": -137, ""under"": 107}, ""betrivers"": {""line"": 6.5, ""over"": -143, ""under"": 108}, ""novig"": {""line"": 6.5, ""over"": -144, ""under"": 127}, ""betmgm"": {""line"": 6.5, ""over"": -140, ""under"": 105}}",9,89,101.0,0.2120141342756183,0.7385752688172043,0.294792586054722,983.0,103.6,84.1,10.4,8.195311837509909,0.0,10.216216216216216,2.6270270270270277,0.4378378378378378,0.9081081081081082,2.581081081081081,0.2892561983471074,0.2933333333333333,0.1762854144805876,0.2946236559139785,0.5413223140495868,97.81095041322314,0.5078698845750262,0.3221406086044071,0.0902413431269674,0.0755508919202518,0.0041972717733473,95.3,6.166666666666666
2026-07-03,823527,2026-07-03T23:05:00Z,Yankee Stadium,MIN,NYY,702474,Mike Paredes,MIN,NYY,0,night,2.8516387227810043,3.10060197921923,0.1944085098919616,0.112734699258668,0.0739173324188375,0.0581040315050009,0.0524673038523904,1,3.5,under,draftkings,-119,0.54337899543379,0.6122347681321905,0.0689,3.5,under,0.6122347681321905,0.0689,3.5,under,0.6122347681321905,0.0774,0,"{""pinnacle"": {""line"": 3.5, ""over"": -102, ""under"": -129}, ""fanduel"": {""line"": 3.5, ""over"": 104, ""under"": -132}, ""draftkings"": {""line"": 3.5, ""over"": -107, ""under"": -119}, ""betrivers"": {""line"": 3.5, ""over"": 104, ""under"": -137}, ""novig"": {""line"": 3.5, ""over"": 118, ""under"": -127}, ""betmgm"": {""line"": 3.5, ""over"": 110, ""under"": -150}}",6,74,4.0,0.2722222222222222,0.6451128384213887,0.3324022346368715,1007.0,105.5,103.5,13.3,0.9277611007968656,0.0,4.973684210526315,3.552631578947368,0.7105263157894737,1.263157894736842,4.678947368421053,0.1296296296296296,0.2222222222222222,0.1658031088082901,0.2117647058823529,0.6296296296296297,92.61884057971017,0.3575129533678756,0.2538860103626943,0.0,0.2279792746113989,0.155440414507772,64.0,4.222222222222222
2026-07-03,824659,2026-07-03T20:05:00Z,Wrigley Field,STL,CHC,669467,Andre Pallante,STL,CHC,0,day,4.797208246014312,4.48639936494082,0.5209096536617885,0.3636551648290222,0.2379247430704704,0.1517597407797586,0.1000908083414032,1,3.5,over,betrivers,-141,0.5850622406639004,0.6398637574564887,0.0548,4.0,over,0.46878168529888187,-0.0746,3.5,over,0.6398637574564887,0.105,0,"{""pinnacle"": {""line"": 3.5, ""over"": -170, ""under"": 127}, ""fanduel"": {""line"": 3.5, ""over"": -154, ""under"": 120}, ""draftkings"": {""line"": 3.5, ""over"": -149, ""under"": 117}, ""betrivers"": {""line"": 3.5, ""over"": -141, ""under"": 107}, ""novig"": {""line"": 5.5, ""over"": 257, ""under"": -456}, ""betmgm"": {""line"": 3.5, ""over"": -150, ""under"": 110}}",6,98,77.0,0.2148626817447496,0.8147496232614442,0.2644508670520231,981.0,101.8,86.9,19.0,16.61777443564852,0.0,6.906976744186046,1.7267441860465116,0.9418604651162792,1.0813953488372092,3.71046511627907,0.1896551724137931,0.1802884615384615,0.1973392461197339,0.2869955156950672,0.6853448275862069,95.4265909090909,0.4878048780487805,0.3137472283813747,0.1773835920177383,0.0210643015521064,0.0,90.2,5.733333333333333
