game_date,game_pk,game_time,venue,away_team,home_team,pitcher,pitcher_name,team,opp_team,is_home,day_night,pred_k,adj_k,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,has_line,book_line,book_side,best_book,best_odds,book_implied,model_prob_book_line,edge_book,pp_line,pp_side,model_prob_pp_line,edge_pp,is_frozen,book_markets,rest_days,prev_pitches,n_prior_starts,opp_k_pct_15,opp_ops_15,opp_chase_pct_15,n_prior_team_games,park_k_factor,temp_f,wind_speed,wind_favor,is_dome,p_k_per9_10,p_bb_per9_10,p_hr_per9_10,p_whip_10,p_fip_10,p_k_pct_10,p_swstr_pct_10,p_called_strike_pct_10,p_chase_pct_10,p_fp_strike_pct_10,p_fastball_velo_10,p_fastball_pct_10,p_slider_pct_10,p_curveball_pct_10,p_changeup_pct_10,p_other_pct_10,p_avg_pitches_10,p_avg_ip_10
2026-06-23,822799,2026-06-23T20:07:00Z,Rogers Centre,HOU,TOR,663567,Peter Lambert,HOU,TOR,0,day,4.295025817812385,4.108277338191986,0.4357402663062703,0.2862599029402968,0.1792562329548244,0.1136014436422132,0.078352816747126,1,3.5,over,betrivers,-132.0,0.5689655172413793,0.5786531992241098,0.0097,,,,,0,"{""pinnacle"": null, ""fanduel"": null, ""novig"": null, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",6,89,11.0,0.209009009009009,0.7550229077471785,0.337219730941704,982.0,96.9,,,,,8.368421052631579,3.947368421052632,0.7894736842105263,1.2105263157894737,3.907017543859649,0.2226890756302521,0.2166301969365426,0.1443624868282402,0.2865731462925852,0.6176470588235294,94.10853333333333,0.3951527924130664,0.2802950474183351,0.0,0.2191780821917808,0.1043203371970495,94.8,5.7
2026-06-23,824501,2026-06-23T23:10:00Z,Great American Ball Park,MIL,CIN,666157,Nick Lodolo,CIN,MIL,1,night,5.510790858410315,5.353370641421106,0.6297448461528626,0.4756369650475225,0.33409424798014,0.2226639177959274,0.145905262179827,1,4.5,over,caesars,-150.0,0.6,0.6072644316077955,0.0073,,,,,0,"{""pinnacle"": null, ""fanduel"": null, ""novig"": {""over"": -163, ""under"": 130}, ""prophetx"": null, ""draftkings"": {""over"": -160, ""under"": 125}, ""circa"": null}",6,90,8.0,0.2155591572123176,0.8384293492474857,0.2574750830564784,982.0,103.9,80.7,9.4,-8.22142524711032,0.0,7.105263157894737,3.5526315789473686,1.894736842105263,1.4473684210526316,6.0736842105263165,0.175438596491228,0.1962025316455696,0.1612903225806451,0.3388429752066115,0.6184971098265896,94.13571428571429,0.4946236559139785,0.0,0.2549923195084485,0.250384024577573,0.0,93.0,5.428571428571429
2026-06-23,824017,2026-06-24T01:38:00Z,Angel Stadium,BAL,LAA,669358,Shane Baz,BAL,LAA,0,night,5.070881653847224,5.24710971141814,0.5646692767867949,0.4068272250875651,0.2734274977263602,0.1767911791400521,0.1155372622632216,1,5.5,under,betrivers,-130.0,0.5652173913043478,0.5654182536828568,0.0002,,,,,0,"{""pinnacle"": null, ""fanduel"": null, ""novig"": null, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",5,99,15.0,0.2431972789115646,0.8047374847374847,0.3446519524617996,967.0,105.5,81.1,9.2,3.7419771162973614,0.0,7.2,3.6,0.9,1.3333333333333333,4.05,0.1860465116279069,0.1857451403887689,0.1603677221654749,0.3096646942800789,0.5852713178294574,95.74534606205252,0.4279877425944842,0.0,0.338100102145046,0.0684371807967313,0.1573033707865168,97.1,6.0
2026-06-23,824262,2026-06-23T22:40:00Z,Comerica Park,NYY,DET,663554,Casey Mize,DET,NYY,1,night,5.301429344027895,5.378224746115215,0.5996446764860904,0.4430977154836646,0.3047772733542226,0.2000206946708032,0.1306007446442723,1,5.5,under,betrivers,-121.0,0.5475113122171946,0.5449084864216698,-0.0026,,,,,0,"{""pinnacle"": {""over"": 106, ""under"": -141}, ""fanduel"": null, ""novig"": {""over"": 106, ""under"": -125}, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",6,86,10.0,0.2146596858638743,0.7914600134639427,0.3084745762711864,998.0,98.9,77.8,10.7,-9.266471820493493,0.0,9.251748251748252,2.265734265734266,0.3776223776223776,0.9650349650349652,2.407692307692308,0.2648648648648649,0.2702702702702703,0.1692969870875179,0.3044692737430167,0.6524064171122995,93.27524752475249,0.4347202295552367,0.2984218077474892,0.0,0.266857962697274,0.0,77.44444444444444,5.296296296296296
2026-06-23,822718,2026-06-23T22:45:00Z,Nationals Park,PHI,WSH,666200,Jesús Luzardo,PHI,WSH,0,night,5.815973309932901,6.0147060235687615,0.6706006459913549,0.5218947554415452,0.37774984036363,0.2579865576699581,0.1709190507129152,1,6.5,under,betrivers,-148.0,0.5967741935483871,0.5935466019987532,-0.0032,,,,,0,"{""pinnacle"": null, ""fanduel"": null, ""novig"": null, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",7,106,15.0,0.1924460431654676,0.7763509480087553,0.3157894736842105,954.0,89.5,,,,,9.321428571428571,3.2142857142857144,0.8035714285714286,1.2857142857142858,3.5285714285714285,0.2436974789915966,0.2818181818181818,0.1724137931034483,0.3210831721470019,0.5941422594142259,96.62336683417084,0.4158829676071055,0.3542319749216301,0.0,0.2298850574712643,0.0,95.7,5.6
2026-06-23,823043,2026-06-23T23:45:00Z,Busch Stadium,AZ,STL,681517,Kyle Leahy,STL,AZ,1,night,4.098950078760701,4.008155546256184,0.4014381550154444,0.2574678224341283,0.1591132880885633,0.1015203843311025,0.0720115796570147,1,3.5,over,betrivers,-137.0,0.5780590717299579,0.56130941860333,-0.0167,,,,,0,"{""pinnacle"": null, ""fanduel"": null, ""novig"": null, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",6,81,14.0,0.1819787985865724,0.6532606815429856,0.2723132969034608,987.0,89.3,,,,,8.1,3.06,1.44,1.56,4.58,0.198237885462555,0.2120418848167539,0.1779859484777517,0.2678571428571428,0.5991189427312775,93.90547550432277,0.4063231850117096,0.297423887587822,0.1615925058548009,0.1334894613583138,0.0011709601873536,85.4,5.0
2026-06-23,823210,2026-06-24T01:45:00Z,Oracle Park,ATH,SF,650644,Aaron Civale,ATH,SF,0,night,3.611462912183803,3.574998820383181,0.3161794072390884,0.1917168713822831,0.1168015660150834,0.078151016459574,0.0607028881776684,1,3.5,over,betrivers,100.0,0.5,0.48151485829623847,-0.0185,,,,,0,"{""pinnacle"": null, ""fanduel"": null, ""novig"": null, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",6,71,12.0,0.1769616026711185,0.83553891445394,0.304847986852917,963.0,100.8,65.7,14.1,11.550043824474784,0.0,6.394736842105264,2.8421052631578947,1.9539473684210529,1.5197368421052633,5.507894736842106,0.1592920353982301,0.1750663129973474,0.2019002375296912,0.2853658536585365,0.6696035242290749,91.03807692307691,0.3087885985748218,0.0380047505938242,0.2280285035629453,0.0653206650831353,0.3551068883610451,83.8,5.066666666666666
2026-06-23,822963,2026-06-23T22:40:00Z,Tropicana Field,KC,TB,663556,Shane McClanahan,TB,KC,1,night,4.968055158425522,4.989888647781389,0.5484952824770905,0.3905908332003963,0.2598444975724931,0.1670509251208589,0.1094254768349746,1,4.5,over,betrivers,-152.0,0.6031746031746031,0.5519576410043707,-0.0512,,,,,0,"{""pinnacle"": null, ""fanduel"": null, ""novig"": null, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",6,83,14.0,0.1797945205479452,0.8268323062803199,0.2934879571810883,969.0,106.0,,,,,9.47682119205298,1.9668874172185429,0.3576158940397351,1.1721854304635762,2.285430463576159,0.2535885167464115,0.251207729468599,0.1656210790464241,0.3631713554987212,0.631578947368421,95.54551724137932,0.3638644918444165,0.1869510664993726,0.1455457967377666,0.3036386449184441,0.0,79.7,5.033333333333333
2026-06-23,822963,2026-06-23T22:40:00Z,Tropicana Field,KC,TB,679883,Luinder Avila,KC,TB,0,night,4.218056671071943,4.218056671071943,0.4223138635519216,0.2748299753978843,0.1711474090139237,0.1086704174696772,0.0757289810982128,0,,,,,,,,,,,,0,,6,91,5.0,0.2021466905187835,0.7065637065637066,0.2990196078431372,969.0,106.0,,,,,7.902439024390244,8.560975609756097,2.6341463414634148,2.1951219512195124,8.002439024390243,0.1791044776119403,0.1792452830188679,0.1762589928057553,0.2375,0.5,96.13724137931034,0.5215827338129496,0.2302158273381295,0.1546762589928057,0.0935251798561151,0.0,69.5,3.4166666666666665
2026-06-23,823690,2026-06-23T23:40:00Z,Target Field,LAD,MIN,696070,Kendry Rojas,MIN,LAD,1,night,1.5212644375840263,1.5212644375840263,0.067635130306926,0.0542873798925606,0.0509031368880404,0.0501676613836233,0.0500278047924253,0,,,,,,,,,,,,0,,36,46,1.0,0.2268041237113402,0.7444647916522701,0.2699044585987261,1003.0,101.7,81.3,12.0,11.998172341876696,0.0,,,,,,,,,,,,,,,,,,
