game_date,game_pk,game_time,venue,away_team,home_team,pitcher,pitcher_name,team,opp_team,is_home,day_night,pred_k,adj_k,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,has_line,book_line,book_side,best_book,best_odds,book_implied,model_prob_book_line,edge_book,pp_line,pp_side,model_prob_pp_line,edge_pp,rest_days,prev_pitches,n_prior_starts,opp_k_pct_15,opp_ops_15,opp_chase_pct_15,n_prior_team_games,park_k_factor,temp_f,wind_speed,wind_favor,is_dome,p_k_per9_10,p_bb_per9_10,p_hr_per9_10,p_whip_10,p_fip_10,p_k_pct_10,p_swstr_pct_10,p_called_strike_pct_10,p_chase_pct_10,p_fp_strike_pct_10,p_fastball_velo_10,p_fastball_pct_10,p_slider_pct_10,p_curveball_pct_10,p_changeup_pct_10,p_other_pct_10,p_avg_pitches_10,p_avg_ip_10
2026-06-13,824828,2026-06-13T20:05:00Z,Oriole Park at Camden Yards,SD,BAL,694346,Trey Gibson,BAL,SD,1,day,4.959297848009724,4.323636167861593,0.5471023874052066,0.389208057438094,0.2587005556349553,0.1662397595147504,0.1089221811117256,1,3.5,over,novig,126.0,0.4424778761061947,0.6143725630493946,0.1719,,,,,5,68,3.0,0.2408088235294117,0.6190467227093224,0.3216723549488055,965.0,97.4,90.6,9.1,2.3552533104329387,0.0,2.6129032258064515,5.225806451612903,1.7419354838709675,1.5483870967741935,6.77741935483871,0.0666666666666666,0.1204819277108433,0.160427807486631,0.2788461538461538,0.4888888888888889,95.15641025641028,0.4171122994652406,0.1978609625668449,0.1657754010695187,0.0,0.2192513368983957,93.5,5.166666666666667
2026-06-13,824019,2026-06-14T02:07:00Z,Angel Stadium,TB,LAA,667755,José Soriano,LAA,TB,1,night,7.42559855045673,6.7000982996133525,0.8261763299458911,0.7252923703374544,0.6004384062986646,0.4679933471007769,0.3450578671514026,1,5.5,over,novig,106.0,0.4854368932038835,0.6434277482690762,0.158,5.5,over,0.6434277482690762,0.1,6,88,65.0,0.2037671232876712,0.7198531922157734,0.2933780385582565,960.0,105.5,82.2,9.8,-1.024378940023005,0.0,10.285714285714286,5.142857142857143,0.9642857142857144,1.4107142857142858,4.082142857142857,0.2633744855967078,0.3030973451327434,0.1411167512690355,0.2956989247311828,0.5614754098360656,96.9558648111332,0.5106598984771573,0.0456852791878172,0.2477157360406091,0.1959390862944162,0.0,98.5,5.6
2026-06-13,824828,2026-06-13T20:05:00Z,Oriole Park at Camden Yards,SD,BAL,681190,Randy Vásquez,SD,BAL,0,day,4.943070204983829,4.462792433376239,0.5445150653875706,0.3866459981306137,0.2565863510228718,0.1647443558101589,0.1079966770473804,1,3.5,over,betrivers,-104.0,0.5098039215686274,0.6362488304082436,0.1264,3.5,over,0.6362488304082436,0.0929,6,75,64.0,0.2,0.8080590076842804,0.2774193548387096,957.0,97.4,90.6,9.1,2.3552533104329387,0.0,6.581250000000001,2.3625000000000003,1.51875,1.275,4.7875000000000005,0.1748878923766816,0.1797235023041474,0.1412429378531073,0.2825112107623318,0.6160714285714286,94.88392857142856,0.4429378531073446,0.1163841807909604,0.1050847457627118,0.0802259887005649,0.2508474576271186,88.1,5.333333333333333
2026-06-13,824019,2026-06-14T02:07:00Z,Angel Stadium,TB,LAA,643377,Griffin Jax,TB,LAA,0,night,4.225218817726708,4.696102186693299,0.4235657477305777,0.2758869756417399,0.1718911211736519,0.1091189438502042,0.0759656707431156,1,5.5,under,betrivers,-124.0,0.5535714285714286,0.6522043607097949,0.0986,5.0,under,0.6522043607097949,0.1088,6,62,24.0,0.2269624573378839,0.74568085619811,0.3151408450704225,957.0,105.5,82.2,9.8,-1.024378940023005,0.0,7.59375,3.375,1.125,1.25,4.1625,0.2093023255813953,0.2627118644067797,0.1488469601677149,0.350597609561753,0.676923076923077,95.4423076923077,0.4360587002096436,0.2117400419287211,0.0775681341719077,0.1886792452830188,0.0775681341719077,47.7,3.2
2026-06-13,824100,2026-06-13T23:10:00Z,Kauffman Stadium,HOU,KC,681347,Mike Burrows,HOU,KC,0,night,4.850760764605197,4.569045806302576,0.5296473616636437,0.372085207097283,0.2447024875377559,0.1564306163766043,0.1029074002207545,1,4.5,over,prophetx,144.0,0.4098360655737705,0.48285470487514465,0.073,4.0,over,0.48285470487514465,-0.0605,6,97,32.0,0.2123287671232876,0.6903388247848996,0.3067375886524823,960.0,88.9,90.3,15.5,15.478757788695894,0.0,7.023121387283236,3.277456647398844,2.0289017341040463,1.491329479768786,5.666473988439306,0.18,0.2136563876651982,0.1573275862068965,0.3223140495867768,0.636,94.74045801526718,0.4234913793103448,0.15625,0.146551724137931,0.2726293103448275,0.0,92.7,5.766666666666668
2026-06-13,824426,2026-06-13T20:10:00Z,Progressive Field,DET,CLE,676282,Joey Cantillo,CLE,DET,1,day,6.035826050864972,5.676590268130211,0.6977392501502249,0.554051782256994,0.4095063552748628,0.2848704904588417,0.1908354404927636,1,4.5,over,betmgm,-140.0,0.5833333333333334,0.6523952435698911,0.0691,5.0,over,0.5009738720629078,-0.0424,6,97,35.0,0.2202797202797203,0.812185594444405,0.2647814910025707,970.0,98.8,86.3,10.4,-1.984413551916066,0.0,6.845070422535211,5.133802816901408,1.5211267605633805,1.5211267605633805,5.550704225352113,0.174757281553398,0.2638522427440633,0.1658711217183771,0.2971175166297117,0.5240384615384616,91.7872521246459,0.4212410501193317,0.0536992840095465,0.2064439140811456,0.3126491646778043,0.0047732696897374,83.7,4.733333333333333
2026-06-13,824508,2026-06-13T20:10:00Z,Great American Ball Park,AZ,CIN,695076,Rhett Lowder,CIN,AZ,1,day,4.071743291975508,3.8441485610767927,0.3966587100815588,0.2535626857620781,0.1564543062402098,0.0999685358240987,0.0712190912261149,1,3.5,over,novig,116.0,0.46296296296296297,0.531954484564809,0.069,3.5,over,0.531954484564809,-0.0114,6,70,15.0,0.209090909090909,0.5957233194473581,0.2981308411214953,978.0,103.9,89.4,8.9,8.308865795825096,0.0,5.958620689655172,4.282758620689655,0.3724137931034482,1.386206896551724,3.7413793103448274,0.1523809523809524,0.1752873563218391,0.1831325301204819,0.2470588235294117,0.5566037735849056,92.7233560090703,0.5313253012048192,0.2602409638554216,0.0,0.2072289156626506,0.0,82.9,4.833333333333334
2026-06-13,822802,2026-06-13T19:07:00Z,Rogers Centre,NYY,TOR,592332,Kevin Gausman,TOR,NYY,1,day,5.350209842312063,5.6391609470317725,0.6068035689592911,0.4507230387672295,0.3115457739627543,0.2051704065366145,0.1340290893137525,1,6.5,under,prophetx,-138.0,0.5798319327731093,0.6476418016236383,0.0678,6.0,under,0.6476418016236383,0.1043,6,93,172.0,0.2017241379310344,0.7982293535313268,0.2785234899328859,989.0,96.9,80.7,18.0,17.726539554219745,0.0,7.491329479768786,1.8728323699421965,0.9364161849710982,1.2485549132947975,3.4641618497109827,0.1991701244813278,0.2243589743589743,0.1501057082452431,0.3333333333333333,0.6198347107438017,93.70761904761903,0.554968287526427,0.0887949260042283,0.0,0.3562367864693446,0.0,94.6,5.766666666666668
2026-06-13,824508,2026-06-13T20:10:00Z,Great American Ball Park,AZ,CIN,647336,Michael Soroka,AZ,CIN,0,day,5.315947527839976,5.565257101583738,0.601784402197255,0.4453695410584333,0.3067873419937081,0.201545099347886,0.1316123193957118,1,5.5,under,betmgm,120.0,0.45454545454545453,0.515991186779535,0.0614,6.0,under,0.6581785362059291,0.1148,6,100,45.0,0.2568027210884354,0.7286701304986152,0.2740066225165563,950.0,103.9,89.4,8.9,8.308865795825096,0.0,8.368421052631579,1.736842105263158,0.7894736842105263,1.1929824561403508,3.117543859649123,0.2226890756302521,0.1868365180467091,0.1563876651982378,0.3563941299790356,0.6610878661087866,93.42142857142858,0.4317180616740088,0.316079295154185,0.0,0.1178414096916299,0.1343612334801762,90.8,5.7
2026-06-13,822725,2026-06-13T20:05:00Z,Nationals Park,SEA,WSH,622491,Luis Castillo,SEA,WSH,0,day,4.9477978325180585,4.795622075783409,0.5452696664503835,0.3873923640301999,0.25720153491047,0.1651789774629941,0.1082653511778206,1,4.5,over,novig,114.0,0.4672897196261682,0.5206496428023244,0.0534,,,,,6,100,164.0,0.2038664323374341,0.7636323779251384,0.2980524978831498,945.0,89.5,91.4,8.8,3.009777261265886,0.0,9.1875,3.375,1.3125,1.5208333333333333,4.329166666666667,0.2237442922374429,0.2210300429184549,0.1335504885993485,0.3123689727463312,0.6968325791855203,94.99895104895106,0.6210640608034745,0.259500542888165,0.0,0.1172638436482084,0.002171552660152,92.1,4.8
