game_date,game_pk,game_time,venue,away_team,home_team,pitcher,pitcher_name,team,opp_team,is_home,day_night,pred_k,adj_k,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,has_line,book_line,book_side,best_book,best_odds,book_implied,model_prob_book_line,edge_book,pp_line,pp_side,model_prob_pp_line,edge_pp,is_frozen,book_markets,rest_days,prev_pitches,n_prior_starts,opp_k_pct_15,opp_ops_15,opp_chase_pct_15,n_prior_team_games,park_k_factor,temp_f,wind_speed,wind_favor,is_dome,p_k_per9_10,p_bb_per9_10,p_hr_per9_10,p_whip_10,p_fip_10,p_k_pct_10,p_swstr_pct_10,p_called_strike_pct_10,p_chase_pct_10,p_fp_strike_pct_10,p_fastball_velo_10,p_fastball_pct_10,p_slider_pct_10,p_curveball_pct_10,p_changeup_pct_10,p_other_pct_10,p_avg_pitches_10,p_avg_ip_10
2026-06-24,823367,2026-06-24T22:40:00Z,PNC Park,SEA,PIT,677952,Braxton Ashcraft,PIT,SEA,1,night,6.038658402074205,5.637339699561768,0.6980762205800651,0.5544586566634117,0.4099157551582895,0.2852235827819914,0.191101903482864,1,5.5,over,prophetx,275.0,0.26666666666666666,0.49501681155471355,0.2284,6.0,under,0.6479021075653029,0.1045,0,"{""pinnacle"": {""line"": 5.5, ""over"": -188, ""under"": 140}, ""fanduel"": null, ""novig"": {""line"": 4.5, ""over"": null, ""under"": 160}, ""prophetx"": {""line"": 5.5, ""over"": 275, ""under"": null}, ""draftkings"": null, ""circa"": null}",7,93,23.0,0.2018518518518518,0.6240315424052234,0.3237822349570201,983.0,97.0,78.6,5.2,2.7555801740126658,0.0,9.14516129032258,1.7419354838709675,1.1612903225806452,1.1129032258064515,3.567741935483871,0.2490118577075099,0.2436440677966101,0.1748878923766816,0.3684210526315789,0.6877470355731226,97.07869249394672,0.4630044843049327,0.2567264573991031,0.226457399103139,0.0538116591928251,0.0,89.2,6.2
2026-06-24,824341,2026-06-24T19:10:00Z,Coors Field,BOS,COL,607536,Kyle Freeland,COL,BOS,1,day,3.840745962882923,5.21522536045787,0.3560752644294784,0.2214506727886461,0.1352741966470977,0.087991060527651,0.0652907462572499,1,7.5,under,betmgm,-150.0,0.6,0.8088834211407677,0.2089,4.0,under,0.6135575273777009,0.0702,1,"{""pinnacle"": null, ""fanduel"": null, ""novig"": null, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",0,81,149.0,0.2307692307692307,0.6572938493775422,0.3311258278145695,980.0,89.0,88.8,14.1,-13.84094328661206,0.0,7.867549668874173,2.145695364238411,2.3245033112582782,1.7284768211920531,5.484105960264901,0.1848739495798319,0.1866666666666666,0.1515499425947187,0.3167848699763593,0.6527196652719666,91.16344086021506,0.3203214695752009,0.1044776119402985,0.227324913892078,0.1435132032146957,0.2043628013777267,87.1,5.033333333333333
2026-06-24,823850,2026-06-24T16:10:00Z,loanDepot park,TEX,MIA,691587,Eury Pérez,MIA,TEX,1,day,5.407240247058539,4.553730291004234,0.6150620508519751,0.4596069446966988,0.3195097602611043,0.2112898839497141,0.1381435251093833,1,3.5,over,hardrock,125.0,0.4444444444444444,0.6500191766818826,0.2056,,,,,1,"{""pinnacle"": null, ""fanduel"": null, ""novig"": null, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",0,68,52.0,0.208695652173913,0.7559507122164818,0.2945075757575757,980.0,100.3,91.1,0.0,0.0,1.0,10.451612903225806,3.658064516129032,1.393548387096774,1.2580645161290325,4.241935483870968,0.2752293577981651,0.26,0.136568848758465,0.3298319327731092,0.6422018348623854,98.1282786885246,0.5507900677200903,0.2878103837471783,0.0620767494356659,0.0993227990970654,0.0,88.6,5.166666666666667
2026-06-24,823850,2026-06-24T16:10:00Z,loanDepot park,TEX,MIA,594798,Jacob deGrom,TEX,MIA,0,day,6.810807673912649,6.437120145951674,0.7781352216566464,0.6570313139963913,0.5195620767241786,0.3858082858469634,0.2719368676817831,1,6.5,over,prophetx,240.0,0.2941176470588235,0.4671957383195626,0.1731,,,,,1,"{""pinnacle"": null, ""fanduel"": null, ""novig"": null, ""prophetx"": {""line"": 6.5, ""over"": 240, ""under"": null}, ""draftkings"": null, ""circa"": null}",0,91,81.0,0.2222222222222222,0.7592937912104305,0.3075523202911738,954.0,100.3,91.1,0.0,0.0,1.0,9.88953488372093,1.7267441860465118,1.7267441860465118,1.0116279069767442,3.9720930232558143,0.2727272727272727,0.3234672304439746,0.131004366812227,0.3448275862068966,0.6060606060606061,97.09974424552428,0.4268558951965066,0.361353711790393,0.0709606986899563,0.1353711790393013,0.0,91.1,5.7333333333333325
2026-06-24,823691,2026-06-24T23:40:00Z,Target Field,LAD,MIN,657746,Joe Ryan,MIN,LAD,1,night,5.871183614861577,5.630455351051623,0.6775979715480994,0.5300725274769029,0.3857143658092389,0.2646353267442775,0.1757756679616045,1,5.5,over,prophetx,210.0,0.3225806451612903,0.49396920526590954,0.1714,6.0,under,0.6488857919007119,0.1055,0,"{""pinnacle"": {""line"": 5.5, ""over"": -145, ""under"": 109}, ""fanduel"": null, ""novig"": {""line"": 5.5, ""over"": -138, ""under"": 135}, ""prophetx"": {""line"": 5.5, ""over"": 210, ""under"": null}, ""draftkings"": null, ""circa"": null}",6,97,130.0,0.2220338983050847,0.7608602496116557,0.2655007949125596,1004.0,101.7,75.1,14.2,-11.18975270121545,0.0,10.472727272727273,1.6363636363636365,1.1454545454545455,1.0545454545454545,3.136363636363636,0.2844444444444444,0.2139639639639639,0.1905298759864712,0.3219512195121951,0.6784140969162996,93.48598326359831,0.5388951521984217,0.2153325817361894,0.1296505073280721,0.1138669673055242,0.0,88.5,5.5
2026-06-24,822965,2026-06-24T22:40:00Z,Tropicana Field,KC,TB,643377,Griffin Jax,TB,KC,1,night,5.226753135954843,4.881761058120578,0.5885188410605542,0.4313844812213651,0.2945007298787416,0.1922925046514103,0.1255153594354937,1,4.5,over,prophetx,174.0,0.36496350364963503,0.5346683127197395,0.1697,5.0,under,0.6230281556460027,0.0796,0,"{""pinnacle"": {""line"": 4.5, ""over"": -156, ""under"": 117}, ""fanduel"": null, ""novig"": null, ""prophetx"": {""line"": 4.5, ""over"": 174, ""under"": null}, ""draftkings"": null, ""circa"": null}",5,69,26.0,0.1858864027538726,0.8096492531154575,0.2979482604817127,970.0,106.0,92.5,0.0,0.0,1.0,8.0,3.0,1.0,1.25,3.7666666666666666,0.2222222222222222,0.2806324110671936,0.1509803921568627,0.3445692883895131,0.6712328767123288,95.9095,0.392156862745098,0.2176470588235294,0.0764705882352941,0.2098039215686274,0.096078431372549,51.0,3.6
2026-06-24,824259,2026-06-24T22:40:00Z,Comerica Park,NYY,DET,669373,Tarik Skubal,DET,NYY,1,night,6.673557134946809,6.385666033105636,0.7655841419291559,0.6401085827028806,0.5005471971135553,0.3674942141760263,0.2565021287249386,1,6.5,over,prophetx,240.0,0.29411764705882354,0.4598572754616233,0.1657,,,,,0,"{""pinnacle"": null, ""fanduel"": null, ""novig"": {""line"": 5.5, ""over"": -141, ""under"": 160}, ""prophetx"": {""line"": 6.5, ""over"": 240, ""under"": null}, ""draftkings"": null, ""circa"": null}",5,94,136.0,0.2203098106712564,0.794620823050757,0.3113924050632911,999.0,98.9,75.4,8.5,6.788401835401989,0.0,9.9,1.8,0.6,1.05,2.466666666666667,0.2773109243697479,0.2754237288135593,0.1559734513274336,0.3577777777777777,0.7016806722689075,97.06329365079364,0.5575221238938053,0.1460176991150442,0.038716814159292,0.2566371681415929,0.0,90.3,6.0
2026-06-24,822965,2026-06-24T22:40:00Z,Tropicana Field,KC,TB,702070,Noah Cameron,KC,TB,0,night,4.696021302300917,4.379367099415761,0.5041897112416237,0.3477829883943477,0.2253681046753676,0.1432448330092218,0.0950382538643636,1,4.5,over,prophetx,225.0,0.3076923076923077,0.45037081989131195,0.1427,4.0,over,0.45037081989131195,-0.093,0,"{""pinnacle"": {""line"": 4.5, ""over"": -102, ""under"": -130}, ""fanduel"": null, ""novig"": null, ""prophetx"": {""line"": 4.5, ""over"": 225, ""under"": null}, ""draftkings"": null, ""circa"": null}",6,108,38.0,0.2098540145985401,0.6808783026573214,0.2987141444114738,970.0,106.0,92.5,0.0,0.0,1.0,8.333333333333334,2.1666666666666665,1.0,1.2037037037037035,3.414814814814815,0.219298245614035,0.2146118721461187,0.150166852057842,0.2956521739130435,0.5964912280701754,92.60755395683454,0.3092324805339266,0.1156840934371523,0.1724137931034483,0.2191323692992213,0.1835372636262514,89.9,5.4
2026-06-24,823613,2026-06-24T17:10:00Z,Citi Field,CHC,NYM,690997,Nolan McLean,NYM,CHC,1,day,6.416808070383386,5.722807610596512,0.7401884867670009,0.6068755871280548,0.464301705413154,0.3336061004397177,0.2287750238450689,1,4.5,over,draftkings,-116.0,0.5370370370370371,0.6585172641334348,0.1215,,,,,1,"{""pinnacle"": null, ""fanduel"": null, ""novig"": null, ""prophetx"": null, ""draftkings"": {""line"": 4.5, ""over"": -116, ""under"": -114}, ""circa"": null}",0,104,24.0,0.2016666666666666,0.8116473988439306,0.2698776758409786,972.0,103.3,82.9,12.0,-5.817715442956044,0.0,10.0188679245283,4.075471698113208,1.018867924528302,1.2830188679245282,4.156603773584906,0.2565217391304348,0.2029702970297029,0.1851453175457481,0.2976190476190476,0.6060606060606061,95.29979550102249,0.5263724434876211,0.1808396124865446,0.1270182992465016,0.053821313240043,0.1119483315392895,92.9,5.3
2026-06-24,824500,2026-06-24T23:10:00Z,Great American Ball Park,MIL,CIN,675660,Shane Drohan,MIL,CIN,0,night,5.253353423650927,5.144601639144234,0.5925048020166855,0.4355617996537733,0.2981489565235637,0.1950234951076067,0.1273041831332196,1,4.5,over,pinnacle,113.0,0.4694835680751174,0.576052302879197,0.1066,5.0,under,0.5815446872173808,0.0382,0,"{""pinnacle"": {""line"": 4.5, ""over"": 113, ""under"": -150}, ""fanduel"": null, ""novig"": {""line"": 4.5, ""over"": -182, ""under"": 167}, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",6,91,5.0,0.2584070796460177,0.6727944941364248,0.2678571428571428,960.0,103.9,81.5,6.8,-1.0637543622735697,0.0,9.0,3.5,1.0,1.5,3.7111111111111112,0.2278481012658227,0.2592592592592592,0.1404109589041096,0.2708333333333333,0.6708860759493671,94.70683229813665,0.5513698630136986,0.2054794520547945,0.1198630136986301,0.0273972602739726,0.0958904109589041,73.0,4.5
2026-06-24,823367,2026-06-24T22:40:00Z,PNC Park,SEA,PIT,693433,Bryan Woo,SEA,PIT,0,night,5.04019012686988,5.042620295513785,0.559877183204817,0.4019819205764915,0.2693448966133565,0.1738426368081566,0.113673943437665,1,5.5,under,novig,-100.0,0.5,0.5976343710993276,0.0976,5.5,under,0.5976343710993276,0.0543,0,"{""pinnacle"": null, ""fanduel"": null, ""novig"": {""line"": 5.5, ""over"": -115, ""under"": -100}, ""prophetx"": {""line"": 5.5, ""over"": 210, ""under"": null}, ""draftkings"": null, ""circa"": null}",6,89,85.0,0.2385964912280701,0.7460220318237454,0.2918118466898954,963.0,97.0,78.6,5.2,2.7555801740126658,0.0,9.31578947368421,1.5789473684210529,1.4210526315789471,1.087719298245614,3.7140350877192985,0.2543103448275862,0.2077087794432548,0.1397228637413395,0.3566433566433566,0.7456896551724138,95.77898550724638,0.6374133949191686,0.2909930715935335,0.0,0.0681293302540415,0.0,86.3,5.7
2026-06-24,823284,2026-06-25T00:40:00Z,Petco Park,ATL,SD,676664,JP Sears,SD,ATL,1,night,4.328123539542799,4.453323568130507,0.4414930198115078,0.2912205806197246,0.182820967051313,0.1157971214566294,0.0795361859780004,1,4.5,under,pinnacle,123.0,0.4484304932735426,0.5368869422359968,0.0885,4.0,over,0.46311305776400324,-0.0803,0,"{""pinnacle"": {""line"": 4.5, ""over"": -164, ""under"": 123}, ""fanduel"": null, ""novig"": null, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",269,113,102.0,0.2197392923649906,0.6336761315374349,0.3384064458370636,988.0,102.0,76.2,8.8,-8.415481852474713,0.0,9.183673469387756,2.571428571428572,2.020408163265306,1.2448979591836735,4.895918367346939,0.2427184466019417,0.2030075187969924,0.1612903225806451,0.2461928934010152,0.6376811594202898,91.92758620689656,0.5197132616487455,0.3393070489844683,0.0,0.1409796893667861,0.0,83.7,4.9
2026-06-24,824259,2026-06-24T22:40:00Z,Comerica Park,NYY,DET,677960,Ryan Weathers,NYY,DET,0,night,5.358059688258909,5.137337594906898,0.6079474433225734,0.4519479299692299,0.3126388126548042,0.2060064461277531,0.134588623058723,1,5.5,under,betrivers,102.0,0.49504950495049505,0.5826895936976854,0.0876,5.5,under,0.5826895936976854,0.0393,0,"{""pinnacle"": null, ""fanduel"": null, ""novig"": {""line"": 5.5, ""over"": 125, ""under"": -167}, ""prophetx"": {""line"": 5.5, ""over"": 275, ""under"": null}, ""draftkings"": null, ""circa"": null}",6,88,69.0,0.2495479204339963,0.7651941038466645,0.2732811140121845,979.0,98.9,75.4,8.5,6.788401835401989,0.0,9.72,2.4685714285714284,2.314285714285714,1.1142857142857143,5.157142857142857,0.2658227848101265,0.2475247524752475,0.2036441586280814,0.2773279352226721,0.5864978902953587,94.86870588235294,0.4555198285101822,0.3108252947481243,0.0,0.2336548767416934,0.0,93.3,5.833333333333334
2026-06-24,822798,2026-06-24T23:07:00Z,Rogers Centre,HOU,TOR,702056,Trey Yesavage,TOR,HOU,1,night,5.084697497295865,4.9419175243630065,0.5668163709767606,0.4090077221368647,0.2752728485022214,0.1781297946063286,0.1163869142283131,1,5.5,under,pinnacle,-111.0,0.5260663507109005,0.6135359732677078,0.0875,5.5,under,0.6135359732677078,0.0702,0,"{""pinnacle"": {""line"": 5.5, ""over"": -120, ""under"": -111}, ""fanduel"": null, ""novig"": null, ""prophetx"": {""line"": 5.5, ""over"": 275, ""under"": null}, ""draftkings"": null, ""circa"": null}",6,95,13.0,0.2234234234234234,0.71711496415315,0.2896790980052038,992.0,96.9,74.1,11.9,10.602977637841578,0.0,8.88607594936709,4.613924050632912,0.5126582278481013,1.2721518987341771,3.4607594936708863,0.2363636363636363,0.2703962703962704,0.1360544217687075,0.305668016194332,0.5909090909090909,94.42978208232444,0.4682539682539682,0.2267573696145124,0.0,0.3049886621315192,0.0,88.2,5.266666666666667
2026-06-24,824583,2026-06-24T18:10:00Z,Rate Field,CLE,CWS,607200,Erick Fedde,CWS,CLE,1,day,4.785921649035034,4.535824271667322,0.5190580277616041,0.3618807283266074,0.2365076883094722,0.1507897531061375,0.0995098378811099,1,3.5,over,fanatics,-130.0,0.5652173913043478,0.6473408949629373,0.0821,,,,,1,"{""pinnacle"": null, ""fanduel"": null, ""novig"": null, ""prophetx"": null, ""draftkings"": {""line"": 4.5, ""over"": -135, ""under"": 102}, ""circa"": null}",21,61,117.0,0.2696428571428571,0.6309338071711306,0.3193979933110368,988.0,99.3,69.0,18.1,7.072233425655855,0.0,5.917808219178083,4.068493150684931,2.0342465753424657,1.4383561643835616,6.264383561643836,0.1481481481481481,0.1634349030470914,0.1687715269804822,0.2479338842975206,0.6296296296296297,93.46796875,0.2939150401836969,0.338691159586682,0.0,0.1262916188289322,0.2411021814006888,87.1,4.866666666666666
2026-06-24,823611,2026-06-24T23:10:00Z,Citi Field,CHC,NYM,684007,Shota Imanaga,CHC,NYM,0,night,4.826172457632479,5.199134038729527,0.5256454269708694,0.3682125686070583,0.2415795477800952,0.1542720053026825,0.1016018481966741,1,5.5,under,novig,-100.0,0.5,0.5729579276866684,0.073,5.5,under,0.5729579276866684,0.0296,0,"{""pinnacle"": null, ""fanduel"": null, ""novig"": {""line"": 5.5, ""over"": -113, ""under"": -100}, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",9,85,69.0,0.2379248658318425,0.7391745626175521,0.3023457862728063,971.0,103.3,82.9,12.0,-5.817715442956044,0.0,7.627118644067797,2.440677966101695,2.288135593220339,1.1694915254237288,5.676271186440678,0.2040816326530612,0.2796420581655481,0.1369248035914702,0.3477366255144033,0.5510204081632653,91.46194690265489,0.5072951739618407,0.1279461279461279,0.0246913580246913,0.3400673400673401,0.0,89.1,5.9
2026-06-24,823041,2026-06-24T23:45:00Z,Busch Stadium,AZ,STL,669461,Matthew Liberatore,STL,AZ,1,night,4.1089315267493625,3.802243080421783,0.4031908643305159,0.2589064254151167,0.1600972787686456,0.1020972762276619,0.072307521353638,1,3.5,over,pinnacle,119.0,0.45662100456621,0.5242765604285471,0.0677,,,,,0,"{""pinnacle"": {""line"": 3.5, ""over"": 119, ""under"": -158}, ""fanduel"": null, ""novig"": null, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",6,48,68.0,0.1731448763250883,0.6649368621345788,0.2719780219780219,988.0,89.3,86.1,7.0,4.592413202933551,0.0,9.604026845637584,3.442953020134228,1.6308724832214765,1.4697986577181208,4.469127516778523,0.2488262910798122,0.2297979797979798,0.1628468033775633,0.2938388625592417,0.6157407407407407,94.48179190751443,0.4173703256936067,0.1990349819059107,0.1930036188178528,0.1483715319662243,0.0422195416164053,82.9,4.966666666666667
2026-06-24,822798,2026-06-24T23:07:00Z,Rogers Centre,HOU,TOR,681347,Mike Burrows,HOU,TOR,0,night,4.360961296912203,4.802161662522099,0.4471863466166754,0.2961675524667565,0.1864030330677322,0.1180203443715444,0.0807435620236856,1,5.5,under,pinnacle,-134.0,0.5726495726495726,0.6355658073223625,0.0629,,,,,0,"{""pinnacle"": {""line"": 5.5, ""over"": 101, ""under"": -134}, ""fanduel"": null, ""novig"": null, ""prophetx"": null, ""draftkings"": null, ""circa"": null}",11,92,33.0,0.209090909090909,0.7573699753532332,0.3390287769784172,983.0,96.9,74.1,11.9,10.602977637841578,0.0,7.063953488372093,3.453488372093023,2.197674418604651,1.5174418604651163,5.960465116279069,0.1778656126482213,0.2193548387096774,0.1471215351812366,0.3273453093812375,0.6482213438735178,94.77398989898992,0.4221748400852878,0.1417910447761194,0.150319829424307,0.2846481876332623,0.0,93.7,5.733333333333333
